benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256,timing_fixed,timing_fix_issue_categories,original_source_commit,corrected_source_commit,original_source_digest,corrected_source_digest,original_source_url,corrected_source_url,source_correction_amendment_sha256,overall_score
unstructured,gpt-5-mini,cuda,5,151700.0,5600.0,118400.0,58.0,64.57,117,30,"",5,"",true,14906.0;14875.0;14892.0;14899.0;14887.0,14892.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_cuda_r5,157300.0,16.303653807379305;16.247365502640605;16.30262189358473;16.303701878525317;16.254074025899172,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5-mini,hybrid,1,683100.0,16300.0,633600.0,354.074,374.54,247,86,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_hybrid_r1,699400.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5-mini,hybrid,2,971000.0,19600.0,875300.0,404.504,431.41,220,92,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_hybrid_r2,990600.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5-mini,hybrid,3,73000.0,12800.0,54100.0,77.776,82.29,219,89,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_hybrid_r3,85800.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5-mini,hybrid,4,93100.0,14300.0,72600.0,91.154,95.73,315,135,"",1,Error during validation build: Configure failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/unstructured_gpt-5-mini_hybrid_r4/source/unstructured. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/unstructured_gpt-5-mini_hybrid_r4/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_hybrid_r4,107400.0,,,false,,,,,,,,,1
unstructured,gpt-5-mini,hybrid,5,1300000.0,19400.0,1200000.0,213.56900000000002,247.41,295,66,"",2,Error during validation run: exit code 1. See validation_out_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_hybrid_r5,1319400.0,,,false,,,,,,,,,2
unstructured,gpt-5-mini,mpi,1,129800.00000000001,20100.0,104300.0,129.394,134.35,386,172,"",1,Error during validation build: Build failed for /home/petert/llm_para_local_evaluation/20260819-003427/validation/unstructured_gpt-5-mini_mpi_r1/source/unstructured. See /home/petert/llm_para_local_evaluation/20260819-003427/validation/unstructured_gpt-5-mini_mpi_r1/cmake_*.log and build_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_mpi_r1,149900.0,,,false,,,,,,,,,1
unstructured,gpt-5-mini,mpi,2,462300.0,10800.0,437900.0,108.089,129.18,175,80,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_mpi_r2,473100.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5-mini,mpi,3,451400.0,21300.0,418000.0,328.313,360.31,0,3,"",2,Error during validation run: exit code 1. See validation_out_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_mpi_r3,472700.0,,,false,,,,,,,,,2
unstructured,gpt-5-mini,mpi,4,358000.0,11100.0,314800.0,210.984,228.7,145,81,"",5,"",false,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_mpi_r4,369100.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,5
unstructured,gpt-5-mini,mpi,5,314000.0,15100.0,271200.0,110.31,126.34,325,151,"",2,Error during validation run: exit code 124. See validation_out_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_mpi_r5,329100.0,,,false,,,,,,,,,2
unstructured,gpt-5-mini,omp,1,85700.0,5700.0,62800.0,117.191,125.8,33,10,"",5,"",true,4530.0;4547.0;4545.0;4571.0;4575.0,4547.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_omp_r1,91400.0,10.442453841678798;10.45787525177002;10.442373956553638;10.511383907869458;10.503901627846062,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5-mini,omp,2,306400.0,5700.0,290400.0,65.17699999999999,75.97,18,5,"",5,"",true,4573.0;4544.0;4543.0;4562.0;4550.0,4550.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_omp_r2,312100.0,10.107198837213218;10.100961258634925;10.0920036630705;10.106154458597302;10.108711048960686,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5-mini,omp,3,612200.0,9100.0,577800.0,228.77100000000002,241.96,57,24,"",5,"",true,4544.0;4532.0;4555.0;4557.0;4552.0,4552.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_omp_r3,621300.0,10.044162078760564;10.041401437483728;10.061076291836798;10.063816369511187;10.046206290833652,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5-mini,omp,4,121700.0,3000.0,113700.0,66.724,75.22,9,3,"",5,"",true,4547.0;4559.0;4554.0;4558.0;4542.0,4554.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_omp_r4,124700.0,10.454918834380805;10.494883845560253;10.456277045421302;10.504856305196881;10.45318035595119,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5-mini,omp,5,36200.0,5900.0,30800.0,89.13,93.7,20,21,"",5,"",true,4546.0;4545.0;4542.0;4542.0;4542.0,4542.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5-mini_omp_r5,42100.0,10.094624410383403;10.095171936787665;10.04794845264405;10.054029827937484;10.050110739655793,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,cuda,1,382100.0,13600.0,304000.0,230.985,241.48,128,46,"",5,"",true,13364.558;13379.986;13357.103;13347.186;13338.288,13357.103,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_cuda_r1,395700.0,15.402248108759522;15.402166441082954;15.351771812886;15.402599509805441;15.402420372702181,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,cuda,2,401500.0,14600.0,325500.0,249.078,259.46,99,32,"",5,"",true,6095.0;6098.0;6096.0;6069.0;6075.0,6095.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_cuda_r2,416100.0,7.484192185103893;7.484906216152012;7.484774241223931;7.434601514600217;7.434594249352813,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2-codex,cuda,3,630800.0,14600.0,560000.0,247.177,278.42,95,29,"",5,"",true,6699.0;6717.0;6707.0;6709.0;6714.0,6709.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_cuda_r3,645400.0,8.086131946183741;8.085847350768745;8.085188048891723;8.086323708295822;8.08598498441279,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2-codex,cuda,4,560900.0,15100.0,435300.0,246.0,374.77,90,29,"",5,"",true,9883.0;9890.0;9889.0;9894.0;9899.0,9890.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_cuda_r4,576000.0,11.292005660012364;11.292498055845499;11.293373508378863;11.29268438089639;11.29278564825654,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,cuda,5,266500.0,14300.0,196000.0,308.0,394.4,104,34,"",5,"",true,13949.0;13945.0;13976.0;13985.0;13957.0,13957.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_cuda_r5,280800.0,15.351005963981152;15.351898352615535;15.40200761705637;15.351533560082316;15.352171478793025,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,hybrid,1,599800.0,36600.0,535800.0,587.675,613.99,36,17,"",5,"",true,3684.0;3683.0;3722.0;3724.0;3750.0,3722.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r1,636400.0,7.083900976926088;7.133604894392192;7.13346122764051;7.0826278906315565;7.233460946939886,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2-codex,hybrid,2,567000.0,32900.0,480800.0,536.93,547.31,403,163,"",5,"",true,3543.0;3478.0;3500.0;3516.0;3393.0,3500.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r2,599900.0,8.086629260331392;7.984809857793152;8.08632920961827;8.085542658343911;7.986343597993255,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2-codex,hybrid,3,962200.0,38000.0,880600.0,599.539,696.9,556,328,"",5,"",true,2486.0;2485.0;2624.0;2500.0;2509.0,2500.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r3,1000200.0,6.985394681803882;6.985693778842688;7.1870645470917225;7.085269412025809;7.035912728868425,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_rank_aggregation;rank_local_timing;incomplete_timed_region;missing_device_synchronization,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,c81b653fed797be69bdcf3f41f2d7915bc1266a4302643dcdb5518777935a204,b89d090926997e15a39aca8a50405658382383b1dc7ffd0103cd79b4bd8ee6a7,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r3,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r3,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
unstructured,gpt-5.2-codex,hybrid,4,333600.0,27200.0,234000.0,464.0,572.29,6,5,"",5,"",true,3070.0;3085.0;3069.0;3083.0;3106.0,3083.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r4,360800.0,7.534300741739571;7.585544320754707;7.534388694912195;7.534110179170966;7.634283364750445,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2-codex,hybrid,5,462100.0,58700.0,441600.0,874.0,1028.62,1,0,"",5,"",true,2320.0;2322.0;2329.0;2323.0;2327.0,2323.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_hybrid_r5,520800.0,6.73174561560154;6.782236849889159;6.733446154743433;6.68177732732147;6.733190246857703,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2-codex,mpi,1,429900.0,27300.0,319200.0,380.612,399.08,304,110,"",5,"",true,4972.0;5014.0;5014.0;5030.0;5041.0,5014.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_mpi_r1,457200.0,16.016029224731028;16.21626289281994;16.21786981076002;16.26663212198764;15.817917170003057,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2-codex,mpi,2,291400.0,31300.0,263000.0,449.797,477.92,3,1,"",2,Error during validation run: exit code 139. See validation_out_*.log.,,,,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_mpi_r2,322700.0,,,false,,,,,,,,,2
unstructured,gpt-5.2-codex,mpi,3,574800.0,26100.0,496600.0,376.976,395.02,298,115,"",5,"",true,5065.0;5113.0;5097.0;5087.0;5097.0,5097.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_mpi_r3,600900.0,16.416392730548978;16.31457380298525;16.51547832880169;16.21575529780239;16.215787136927247,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2-codex,mpi,4,623400.0,26600.0,535600.0,490.0,565.46,280,109,"",5,"",true,5023.0;4999.0;5037.0;5028.0;5030.0,5028.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_mpi_r4,650000.0,16.170318915508687;16.215951799415052;15.866949933581054;15.917357829399407;16.2679682392627,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2-codex,mpi,5,701900.0,28900.0,623900.0,426.0,516.49,340,109,"",5,"",true,5145.0;5186.0;5153.0;5167.0;5139.0,5153.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_mpi_r5,730800.0,16.319374713115394;16.218037147074938;16.42020194325596;15.917630914598703;16.320762895978987,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2-codex,omp,1,234800.0,9400.0,183800.0,157.576,170.07,36,24,"",5,"",true,4527.0;4530.0;4544.0;4549.0;4523.0,4530.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_omp_r1,244200.0,10.034568209201097;10.045866070315242;10.061044238507748;10.056723734363914;10.036038117483258,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,omp,2,164200.0,6800.0,113700.0,120.248,130.43,34,25,"",5,"",true,4529.0;4522.0;4531.0;4537.0;4535.0,4531.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_omp_r2,171000.0,10.087683322839439;10.077371949329972;10.039957465603948;10.091303681954741;10.054584302008152,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,omp,3,286300.0,7200.0,231800.0,128.254,453.09,17,6,"",5,"",true,4560.0;4563.0;4554.0;4567.0;4530.0,4560.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_omp_r3,293500.0,10.103808825835586;10.10530542396009;10.055728903971612;10.109261272475123;10.042453395202756,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,omp,4,350400.0,9200.0,290800.0,158.0,223.05,11,4,"",5,"",true,4550.0;4565.0;4543.0;4577.0;4548.0,4550.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_omp_r4,359600.0,10.058198350481689;10.058111468330026;10.05425466503948;10.059622941538692;10.058463806286454,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2-codex,omp,5,213000.0,6000.0,155600.0,147.0,192.81,7,1,"",5,"",true,4546.0;4571.0;4563.0;4572.0;4556.0,4563.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2-codex_omp_r5,219000.0,10.060358080081642;10.108339147642255;10.048767359927297;10.106160906143486;10.055806557647884,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2,cuda,1,682600.0,15400.0,630000.0,297.484,394.22,256,54,"",5,"",true,7204.272;7184.742;7189.96;7192.405;7198.583,7192.405,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_cuda_r1,698000.0,10.441074956208467;10.391678602434695;10.441229152493179;10.440910120494664;10.441029749810696,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2,cuda,2,994300.0,16800.0,912500.0,350.049,400.86,164,45,"",5,"",true,1176.168;1181.944;1168.905;1182.207;1165.736,1176.168,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_cuda_r2,1011100.0,3.1743260202929378;3.1242072312161326;3.0744193317368627;3.1248238971456885;3.1246519163250923,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2,cuda,3,682000.0,15500.0,585000.0,293.844,334.88,210,36,"",5,"",true,5107.0;5097.0;5105.0;5100.0;5088.0,5100.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_cuda_r3,697500.0,7.083960064686835;7.033724881708622;7.033334969542921;7.033100516535342;7.03349469974637,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2,cuda,4,663300.0,19400.0,596400.0,341.0,527.62,177,62,"",5,"",true,1179.646;1185.991;1173.635;1183.283;1171.773,1179.646,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_cuda_r4,682700.0,3.124550772830844;3.1246486119925976;3.07449902407825;3.1238820236176252;3.0749181490391493,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2,cuda,5,638300.0,18100.0,588800.0,332.0,478.91,167,44,"",5,"",true,8686.0;8685.0;8685.0;8685.0;8685.0,8685.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_cuda_r5,656400.0,10.893693073652685;10.891982981935143;10.892768388614058;10.892386741004884;10.89168881624937,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2,hybrid,1,721800.0,25800.0,651100.0,427.179,465.45,421,131,"",5,"",true,4633.0;4617.0;4627.0;4657.0;4649.0,4633.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_hybrid_r1,747600.0,9.641948628239334;9.691388602368534;9.591816268861294;9.642182038165629;9.691510272212327,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,true,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,e8d10c43d7fcdca42862537b0eb7d0d5fab6da66,e897bbe48e877ecbd8873ee1c666b6f394c0344b,0c2bd729288abb2c64095f350b2b9920ea001f9b35d20116da85b045418a344b,077d07f04409f85bfa7f35ed888d351a573c22358c881da28028946a02f75e8e,https://github.com/PeterTh/llm-eval-generated/tree/e8d10c43d7fcdca42862537b0eb7d0d5fab6da66/20260215-162417/unstructured_gpt-5.2_hybrid_r1,https://github.com/PeterTh/llm-eval-generated/tree/e897bbe48e877ecbd8873ee1c666b6f394c0344b/20260215-162417/unstructured_gpt-5.2_hybrid_r1,979ebae4ea2b8feedb86dfb56cab0466777c56421d5e169d11b5a6bc5fb1ca29,9
unstructured,gpt-5.2,hybrid,2,516500.0,26700.0,449400.0,452.289,461.92,456,93,"",5,"",true,2790.0;2789.0;2786.0;2783.0;2792.0,2789.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_hybrid_r2,543200.0,9.08779735956341;9.037882436066866;8.937414947897196;9.039828035980463;9.087713310495019,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2,hybrid,3,436600.0,23900.0,411900.0,444.402,516.47,42,22,"",5,"",true,2199.427;2197.247;2198.267;2198.081;2196.106,2198.081,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_hybrid_r3,460500.0,8.435804951004684;8.436398934572935;8.385528427548707;8.38540740404278;8.48622282128781,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2,hybrid,4,1100000.0,25100.0,1000000.0,481.0,675.45,463,270,"",5,"",true,3050.0;3043.0;3038.0;3022.0;3025.0,3038.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_hybrid_r4,1125100.0,7.585577933117747;7.5845005959272385;7.583797065541148;7.484081947244704;7.634797763079405,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2,hybrid,5,1100000.0,25900.0,976600.0,491.0,810.06,53,22,"",5,"",true,3107.0;3089.0;3090.0;3115.0;3092.0,3092.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_hybrid_r5,1125900.0,9.489189844578505;9.588496888056397;9.488121981732547;9.58866865746677;9.639100609347224,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,9
unstructured,gpt-5.2,mpi,1,232100.0,13100.0,205200.0,211.585,241.31,11,0,"",5,"",true,1046.0;1046.0;1040.0;1055.0;1006.0,1046.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_mpi_r1,245200.0,12.04197072982788;12.140207097865641;12.091812715865672;12.141215461306274;12.089251796714962,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
unstructured,gpt-5.2,mpi,2,579900.0,26700.0,500700.0,427.057,458.18,356,154,"",5,"",true,5039.0;5036.0;5053.0;5104.0;5046.0,5046.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_mpi_r2,606600.0,16.11468793079257;16.368068017065525;15.913287171162665;16.114413945004344;16.466192604973912,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2,mpi,3,588100.0,21500.0,531800.0,335.831,366.04,334,154,"",5,"",true,5044.0;4991.0;5052.0;5042.0;5002.0,5042.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_mpi_r3,609600.0,16.175116388127208;16.21862780302763;16.118179872632027;16.175344073213637;16.069535295479,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2,mpi,4,1100000.0,28300.0,1000000.0,464.0,615.97,444,195,"",5,"",true,4957.0;4945.0;4950.0;4933.0;4932.0,4945.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_mpi_r4,1128300.0,16.227110970765352;15.725018658675253;15.923686848022044;15.870801440440118;16.02109364233911,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.2,mpi,5,556400.0,21400.0,488800.0,348.0,463.14,359,231,"",5,"",true,825.0;826.0;816.0;816.0;821.0,821.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_mpi_r5,577800.0,11.840314409695566;11.791708243079484;11.892443147487938;11.789998636581004;12.041466909460723,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,8
unstructured,gpt-5.2,omp,1,121600.0,6700.0,107500.0,117.565,126.46,35,15,"",5,"",true,4553.0;4560.0;4556.0;4581.0;4563.0,4560.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_omp_r1,128300.0,10.044748414307833;10.050652818754315;10.049488694407046;10.098004746250808;10.098333472386003,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2,omp,2,136100.0,6200.0,105000.0,116.13,129.09,57,28,"",5,"",true,4554.0;4535.0;4556.0;4534.0;4571.0,4554.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_omp_r2,142300.0,10.451965665444732;10.438948044553399;10.449129296466708;10.441891154274344;10.494445573538542,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2,omp,3,514799.99999999994,19200.0,438000.0,329.918,347.89,80,35,"",5,"",true,4550.0;4542.0;4536.0;4538.0;4532.0,4538.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_omp_r3,534000.0,10.043054219335318;10.049461555667222;10.038071907125413;10.04312239959836;10.040637290105224,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2,omp,4,299500.0,16800.0,279800.0,281.0,331.38,64,28,"",5,"",true,4555.0;4539.0;4548.0;4544.0;4553.0,4548.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_omp_r4,316300.0,10.050532401539385;10.001290841028094;10.05542991310358;10.047865172848105;10.046175162307918,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.2,omp,5,411100.0,17300.0,388500.0,291.0,369.01,23,5,"",5,"",true,4546.0;4540.0;4542.0;4540.0;4551.0,4542.0,20260215-162417,/home/petert/llm_para_experiments/20260215-162417/unstructured_gpt-5.2_omp_r5,428400.0,10.097438569180667;10.051150171086192;10.04867095220834;10.095083096064627;10.095853321254253,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,6
unstructured,gpt-5.6-luna-low,cuda,1,,,,,132.74,64,28,"",5,"",true,6095.0;6098.0;6098.0;6094.0;6094.0,6095.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_cuda_r1,27983.0,7.484135313890874;7.484155133366585;7.484401631169021;7.484806329011917;7.484879738651216,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-low,cuda,2,,,,,99.2,65,27,"",5,"",true,5887.0;5885.0;5894.0;5894.0;5895.0,5894.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_cuda_r2,32621.0,7.283507218584418;7.283575768582523;7.283698977902532;7.284019553102553;7.284254835918546,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
unstructured,gpt-5.6-luna-low,cuda,3,,,,,100.64,70,28,"",5,"",true,5888.0;5863.0;5883.0;5893.0;5888.0,5888.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/unstructured_gpt-5.6-luna-low_cuda_r3,33569.0,7.285468943417072;7.23566388245672;7.284722100943327;7.285208780318499;7.284191477112472,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970,false,,,,,,,,,7
