program_id,benchmark,model,par_type,run,overall_score,benchmark_median_time_ms,source_tree_oid,source_digest,verdict,confidence,issue_categories,timing_only_fix_possible
spmv_gpt-5.6-terra-xhigh_hybrid_r1,spmv,gpt-5.6-terra-xhigh,hybrid,1,9,1847.813,87d1a432a6d33667f444dfe79e1ec93c4183815b,88863c6f082ce806d3bf9f971793c1642c870b6dd31739ed7ecf218c839fe1a6,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_hybrid_r2,spmv,gpt-5.6-terra-xhigh,hybrid,2,9,1887.964,28bd37be4950e5d31e3cce89cca4a7e0ab3d1bc5,b2c201612888f4e4cdb795c6ca131845c215236774819e9446bf4dae74baff2d,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_hybrid_r3,spmv,gpt-5.6-terra-xhigh,hybrid,3,9,1828.517,19872a39a96ecfd25a680ba2e6e1f3be851b0878,c992f09f9e22c20596134c3f5116a20b60e37e959d1f1ebc9af0509d115da4d6,invalid,high,missing_start_synchronization;reported_value_mismatch,true
spmv_gpt-5.6-terra-xhigh_hybrid_r4,spmv,gpt-5.6-terra-xhigh,hybrid,4,8,2313.081,c3286459d857016429dc81d5612590d4e70d7ac8,0a8cbb95b4dd29ccc3d8e833fb4b37f152ffdc426b6db8be4c345fe59c999dff,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_hybrid_r5,spmv,gpt-5.6-terra-xhigh,hybrid,5,9,1874.068,225b2615e51e50bcb34f66071efd9e630881364f,7eb4eddecf56aeaee71bffa51dde71bb865809887bdab16009d549ae50abb5b3,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_mpi_r1,spmv,gpt-5.6-terra-xhigh,mpi,1,9,1439.355,b53d745bc355c7f543dab1c3901940934c0e31fa,86ec0b00c60944609368ff9f5d4202f98e2fcdc82b3acc9bfb3134db6f89debf,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_mpi_r2,spmv,gpt-5.6-terra-xhigh,mpi,2,9,1419.0,3b6784a55928b81d245147b424d006cedd7142f5,6e1d2ff5b69dda48271c91a421d8ece9a1a21ba01d79c843847f83bdb7ed39b9,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_mpi_r3,spmv,gpt-5.6-terra-xhigh,mpi,3,9,1427.66,e908754fa88296b7988d4c4845a7dc345d17a8b5,8aac4c0f9dab4830ebb96f432f1f6028c14a10052dec6d5d15b294013140cb5a,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_mpi_r4,spmv,gpt-5.6-terra-xhigh,mpi,4,10,1381.833,5217a10a3496d5bcb7a0a7db26b57ee223e519f3,08e77b721e881dec8d11d61e05f05540256dd9e907af5a5bfa76ac54f24b2f14,valid,high,none,false
spmv_gpt-5.6-terra-xhigh_mpi_r5,spmv,gpt-5.6-terra-xhigh,mpi,5,9,1429.781,8ad1c7f4edb30a903ecb2c329c95c10f371f0330,6ccae3184924eb4b58fe88357c9caf051967f989956cc107a0915ce53b0d608f,valid,high,none,false
spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r2,spmv,qwen-3.6-27B-udq4-pi-t,hybrid,2,8,3193.0,fd98581c32a43b1021578b9f54f05e1629953661,5959b60200bd6bd61c2bd7305de2c7e9478558c5f2f1d3ce21285b3351be0dd9,invalid,high,missing_rank_aggregation;rank_local_timing,true
spmv_qwen-3.6-27B-udq4-pi-t_hybrid_r3,spmv,qwen-3.6-27B-udq4-pi-t,hybrid,3,8,2529.14,d9bace7e9b40be90fd62b4266d0312eccf71ce06,d5426df46a63cb049d3d60beb0d7ac7a331f5e9bdcaffc10e1c0b1d49554a3ed,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r1,spmv,qwen-3.6-27B-udq4-pi-t,mpi,1,9,1429.142,a3d9537c1a757100809aa961220465412e7818be,e123a3d85859ece953e86435530d1db60fcc7b186653868fbdb9afc99b91f002,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r2,spmv,qwen-3.6-27B-udq4-pi-t,mpi,2,9,1437.033,3ce1bc12d6771c5373bc58dd79a2cdb171a96878,5e095508732d7c3af7f5213eeacbfac9b5a69e1db80d0005f444655c65961e18,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r4,spmv,qwen-3.6-27B-udq4-pi-t,mpi,4,9,1502.0,743e6edc6f8ab53f0c0fa8aaed5c77c47b1b41ae,244a028fd613bf928001f91d5914ea1f06447db94bf0e2d5eeb0a6deffab5f88,invalid,high,missing_rank_aggregation;rank_local_timing,true
spmv_qwen-3.6-27B-udq4-pi-t_mpi_r5,spmv,qwen-3.6-27B-udq4-pi-t,mpi,5,9,1423.0,52a4b0f71f133fa975b5a504c349c009ec16790c,124bef01720ad4bad7bc6881dd4dad8701518172b4903db8425f6d075c3b2bba,invalid,high,missing_rank_aggregation;rank_local_timing,true
spmv_qwen-3.6-27B-udq4_hybrid_r1,spmv,qwen-3.6-27B-udq4,hybrid,1,8,3320.0,dab82cf3771fe46743f88365c78874370c054272,b02b8f1002a53c3a236b82dacd7774d43da2d7727be98595518bda1eaff8d77b,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen-3.6-27B-udq4_hybrid_r3,spmv,qwen-3.6-27B-udq4,hybrid,3,8,2563.0,4645e85b0e57797547750be06ece10ad21d0460f,07f61d7b7a396abaa358caa31b0b8b0ce453bbd811d70662ffb9718907d9d91a,valid,high,none,false
spmv_qwen-3.6-27B-udq4_mpi_r1,spmv,qwen-3.6-27B-udq4,mpi,1,9,1419.0,b1013c2193fb23eb4a8a6f41f4c5b8ceda3f876a,45e15fff22b4ac12e713611defd83390eaad806facc096df247df4cfb33a45f1,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen-3.6-27B-udq4_mpi_r2,spmv,qwen-3.6-27B-udq4,mpi,2,9,1429.0,ecd57daa46f9c9f9c85f3f3d355dd3c780f0ed87,8601005f04d02e8b103ba5edfdfea28cee107e2d67dbb9b0a8f549b6fd9ea97d,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen-3.6-27B-udq4_mpi_r3,spmv,qwen-3.6-27B-udq4,mpi,3,9,1445.0,2079a08ea6e73cb8aa500e64fc78d37d803d5c85,ed1deda3fedc8e5393ee981e2b727a5bc89e07c0f1d7cf01e8e10c808abf3163,invalid,high,missing_rank_aggregation;rank_local_timing,true
spmv_qwen-3.6-27B-udq4_mpi_r4,spmv,qwen-3.6-27B-udq4,mpi,4,9,1431.0,ec07f0a3ac6be40a017192ce408a8145dd48a2f7,902e212ccd4dee685e6b23127bfa620119ffd8b8a9848400a5522588c77ef944,invalid,high,missing_rank_aggregation;rank_local_timing,true
spmv_qwen-3.6-27B-udq4_mpi_r5,spmv,qwen-3.6-27B-udq4,mpi,5,9,1418.0,767a551b19a92842a5c5775a0027339503aa7f89,566caf540f90783f830726036aad53891833312af84f1d09f17410497ccf36d5,invalid,high,missing_rank_aggregation;rank_local_timing,true
spmv_qwen3.7-plus_hybrid_r1,spmv,qwen3.7-plus,hybrid,1,7,5843.0,f807ff4ded0c87c42a6a797817b5a2a6f3dfc68f,86fde174f3c4d16a2cb5c92d7892d7fab4e560ce9de80a8559ddb914f5db7a93,valid,high,none,false
spmv_qwen3.7-plus_hybrid_r2,spmv,qwen3.7-plus,hybrid,2,7,5846.0,7f2e3b4a1057c47eadaf7ee8af7a6cd9e36f166c,c0888a5bd0ead1a3d0f2202843929f5518178ae5ab0979f56ffdbc04b42ea274,valid,high,none,false
spmv_qwen3.7-plus_hybrid_r3,spmv,qwen3.7-plus,hybrid,3,9,2133.0,f90a8a1f0742097ca1a4df1354b9ffc912677569,5f4376c2b9310549c3b86cfa92520d8e44f181e36657c3b21b3badd8565d2713,valid,high,none,false
spmv_qwen3.7-plus_hybrid_r4,spmv,qwen3.7-plus,hybrid,4,9,1892.0,b8e2dfd790a3d01e21fee6000134447a91f1b0f0,0421ab19a1b1b43897202b132aa227ee33c5938df85e037eea79566bdc06ef6d,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen3.7-plus_hybrid_r5,spmv,qwen3.7-plus,hybrid,5,9,2130.738,d01a7ce3b2c45dbc8f1c974d5df2094a894dd9f3,079dafc8cb5904b817ee65f11f4405aa68a402508cfc2e5ea601960d292c40a8,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
spmv_qwen3.7-plus_mpi_r1,spmv,qwen3.7-plus,mpi,1,9,1540.0,a220ef96bc9d3ad12dc0e76c1415c939bebf1af7,b725ddad1c5c36902e02b0e969d87ab9e2d99bb6ae64681a6d2a12893868819f,invalid,high,unsynchronized_clocks;reported_value_mismatch,true
spmv_qwen3.7-plus_mpi_r2,spmv,qwen3.7-plus,mpi,2,9,1496.0,54d32c7f394d6c1312304beda79c1a890e44e70c,d3f5d89c9897e388d804049f206d6109944ef375ec986ec31b7401347aa172ad,valid,high,none,false
spmv_qwen3.7-plus_mpi_r3,spmv,qwen3.7-plus,mpi,3,9,1500.0,a05446d6aa47c3dbd28fd1f116192e7a0dba5876,05e8ace9208938e4fc7d3e0f619a7bb4c26effd1880380630c866eb799dd3ab0,valid,high,none,false
spmv_qwen3.7-plus_mpi_r4,spmv,qwen3.7-plus,mpi,4,9,1503.0,43611fe60670a06ef01053062ff8c1563a4255c2,e9e7507b4d3fe0b981893748addf10df9184b792c3a85284a5f2381fbcfac0c7,valid,high,none,false
spmv_qwen3.7-plus_mpi_r5,spmv,qwen3.7-plus,mpi,5,9,1496.0,97d93431d59bbd78cdab2b0ac08ece37508b7360,b9695441a8483b300cfd665f6e0e093c9fa4edc6aca8134dfbe861ad2a96ebb9,valid,high,none,false
stencil3d_claude-haiku-4.5_mpi_r1,stencil3d,claude-haiku-4.5,mpi,1,8,3419.0,1984add7b7e13c7db6bc49103d23b13339ad280e,c691c14ebeb207fd0c2c7599856dc18238f0f60d173fadd8531dde6dc771215d,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-haiku-4.5_mpi_r5,stencil3d,claude-haiku-4.5,mpi,5,8,4107.0,6d8870219f684cf287873056621ce52643390cce,462859309e3ea7f6c2b1be7841c95442d530f6236c0c0752b4388788ef301333,valid,high,none,false
stencil3d_claude-opus-4.6_hybrid_r1,stencil3d,claude-opus-4.6,hybrid,1,7,5168.0,d592b4633cf375d0139f75e56122d8281a8f39af,d0f825e0ec1ec1d5f3bdf10964a744db87714bef63b79a5f478ff53198ea1be0,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
stencil3d_claude-opus-4.6_hybrid_r2,stencil3d,claude-opus-4.6,hybrid,2,7,5415.0,50fe61de0be375b845e78bac870ccc23f88c2117,d38f1025e52b8be871dbefeab0105749bb2dda3ae2004c28f2118ec7d9da621a,invalid,high,missing_rank_aggregation;rank_local_timing;asymmetric_timed_region;reported_value_mismatch,true
stencil3d_claude-opus-4.6_hybrid_r3,stencil3d,claude-opus-4.6,hybrid,3,8,4479.0,fd935db5f7f99c1ff6872394380b8396ca80bcd5,34e4f32e74014601bf5e6fdb510956501bcce5a4017e8b549d0bbd27be84705d,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-opus-4.6_hybrid_r4,stencil3d,claude-opus-4.6,hybrid,4,9,3157.0,7bfaaff7054f4d9863f90c4d88cfbc753cd0d668,54b63aaada4aeb7061f001cae4320233436515bffc3cabf3d0dfee8b0f25b08f,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-opus-4.6_hybrid_r5,stencil3d,claude-opus-4.6,hybrid,5,8,4457.0,c0c2d9f2ba96e51f2a12958405b34f2a518ad0b2,d1cfcb8d7b904935c31f0b1715d4b9bcfc094f41f4b67011c8c7444d8fc60e24,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-opus-4.6_mpi_r1,stencil3d,claude-opus-4.6,mpi,1,8,3659.0,2bb7487cbd4728aa4ae3303fe6a020f37b7ee5a0,fc60aa99d41ce4b8db28c13a94b0802551477601cc2c4b418a95541591c16a84,valid,high,none,false
stencil3d_claude-opus-4.6_mpi_r2,stencil3d,claude-opus-4.6,mpi,2,8,4074.0,fd60b35966204585a7595437e13fae2cb0d16e2d,cf27199e726fc992bb781a6aedd7b589bc9a7cb10a89c383d7fe2acf471d20ad,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-opus-4.6_mpi_r3,stencil3d,claude-opus-4.6,mpi,3,8,3633.0,618e34534543e38699dcdaf1654f6c3346bb5456,bf5b87518d2b39c154537af2791530b6c7162e755a2875831d622cb924b982f8,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-opus-4.6_mpi_r4,stencil3d,claude-opus-4.6,mpi,4,8,3648.0,80c342a23c729511792277bf0d21e12e68b8c586,87b029f3a4bc5df2ddaff7eab50cc903cf965e358fe50fd07cbb9921383a4544,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-opus-4.6_mpi_r5,stencil3d,claude-opus-4.6,mpi,5,8,3992.0,e5d8a387a8e2c752a66cdecee574ca14f15e2527,fdec9fb1e9d75feef4fcb9b9021d5546ebf101a8efc16bd12717af9f51a046d7,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
stencil3d_claude-sonnet-4.5_hybrid_r3,stencil3d,claude-sonnet-4.5,hybrid,3,7,6331.0,8db317c46277077f526672da92a710be9c367b88,6f53893f58eb1ddf7a4e74b0348d03e39997b02b0bef127a64903abbfcf55ece,valid,high,none,false
stencil3d_claude-sonnet-4.5_mpi_r1,stencil3d,claude-sonnet-4.5,mpi,1,8,3769.0,dfd47bdb0b77abbba7ce7d2bc979a50922b37cb3,d5ae455d662c74ebc09ea666a3e798007778fc694a459e8a704aedf748d3141b,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-sonnet-4.5_mpi_r2,stencil3d,claude-sonnet-4.5,mpi,2,7,11194.0,950f55953a70bd0e3f0f0f807cfe40f45a023d91,7fe74186499f4e3be487cfa2326dca1dc75824ed93fbf8813ad7a4f45bdf2850,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-sonnet-4.5_mpi_r3,stencil3d,claude-sonnet-4.5,mpi,3,7,6408.0,ab340331309405da69a5efc746f83c77ee5570d4,228e2de840865525ed5dc513e3fe4aeeabd57630b3996dd7fcd67435ca788435,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-sonnet-4.5_mpi_r4,stencil3d,claude-sonnet-4.5,mpi,4,6,45066.0,c27692ec8c8dc2ba9a7a504e5a131cc74b60032a,b8674602ef91fe099a346d163904feeee9cf44fff8581591f55f5b28f0524eb4,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_claude-sonnet-4.5_mpi_r5,stencil3d,claude-sonnet-4.5,mpi,5,6,45131.0,8960d649b2843d244c74d5f9e83494550887bb19,27a3b670198d7d47a6ade3e9b3577cd2662886cfdeecf05ae7e79821e88f5026,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_deepseek-v4-flash_hybrid_r1,stencil3d,deepseek-v4-flash,hybrid,1,7,5895.99,b9f131a52010ba4cb0528883d2f853198148cb40,e0896db49d707af97b74eddc1c8aa0cab46eea936ffdf76d57440be9e5e12534,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_deepseek-v4-flash_hybrid_r2,stencil3d,deepseek-v4-flash,hybrid,2,6,6731.0,7378bab463146c25bec21246abee19d481cf1e57,3fc44217e8ce1580035dbb6a048279889ca6fd82f39797ad590e6806fa2b1d09,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
stencil3d_deepseek-v4-flash_hybrid_r3,stencil3d,deepseek-v4-flash,hybrid,3,7,5942.0,3d65e2a322d5b57b71b78a096c202a9577324fb5,fa4f4a37b59c712ec7573090714325d66c8815cadd9bf38e7d889bf7cf632640,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
stencil3d_deepseek-v4-flash_hybrid_r4,stencil3d,deepseek-v4-flash,hybrid,4,8,4746.0,5725e7be3cc31c970f6dabe356c5094b085f625c,7e454c779027e75ca758287af24075a73e36813fb9e61bba1c676b51596aa607,invalid,high,missing_rank_aggregation;rank_local_timing;missing_start_synchronization,true
stencil3d_deepseek-v4-flash_hybrid_r5,stencil3d,deepseek-v4-flash,hybrid,5,6,7031.0,c21c04b1c2a8870314e70b265db3d04e52c21163,edb7e4946eae3d5514ed8eecf14d52370e46bf3eda4fc1adae8063c4f3627ac9,valid,high,none,false
stencil3d_deepseek-v4-flash_mpi_r1,stencil3d,deepseek-v4-flash,mpi,1,8,3663.0,c27098822f898bfcd45c5ffb2340403fa11b28d8,a1df7fac63f449fefab09e336da6abc4016f40917a811d9c9621d873236c2227,valid,high,none,false
stencil3d_deepseek-v4-flash_mpi_r2,stencil3d,deepseek-v4-flash,mpi,2,8,4527.0,6058f79daae2b93341963a342c62398043332890,68884aa0e683ffd1651f7b64cf9ab9024391c87cbdafa669091c36a6308c3296,valid,high,none,false
stencil3d_deepseek-v4-flash_mpi_r3,stencil3d,deepseek-v4-flash,mpi,3,7,6697.0,48d5e5cc00e99c4ba34f1b3e219024da805088de,1c53ea6f87f6cbe3b3865c116bc4365ec7f23f5be9aec9c4996a32e6d39b7bba,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_deepseek-v4-flash_mpi_r4,stencil3d,deepseek-v4-flash,mpi,4,8,4032.0,6307d6b31ce7bf88d86bbce90aa701e7b0915940,0697135d35d8c1de5f9e2d3d068fe06d6a8537f26cba6b45fd572f77702fabbe,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_deepseek-v4-flash_mpi_r5,stencil3d,deepseek-v4-flash,mpi,5,8,4097.0,059469f9571ad8b10b654026e4c561ea5a74f1f6,3b0add43dee3a7410820da1f90419742afcfcae4706c5ca7effd4549bb18189a,valid,high,none,false
stencil3d_gemini-3-pro-preview_hybrid_r4,stencil3d,gemini-3-pro-preview,hybrid,4,7,6211.0,f6e03a6291729ee3b0c522825541982051aac33a,63c295ed7c529d80ebd2f55e46e79619bfa26fcd959f4c878c4c1f7d5205b595,invalid,high,missing_rank_aggregation;rank_local_timing,true
stencil3d_gemini-3-pro-preview_mpi_r1,stencil3d,gemini-3-pro-preview,mpi,1,8,4013.0,baeb506e1f8958cb9f911d1c9f3da611c4329b98,899c7e4999566b4e36c2c279a15147bbf3f696c67715f651450a3a083f8d5cf4,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_gemini-3-pro-preview_mpi_r2,stencil3d,gemini-3-pro-preview,mpi,2,8,4057.0,2ab1741bb72ac4bcba14bf7b194a08c0b0041aee,e660a487a85f67565ace7c3c1bf34768030a4e71a013e9e3bd5d62741a2b51de,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_gemini-3-pro-preview_mpi_r3,stencil3d,gemini-3-pro-preview,mpi,3,8,3807.0,bcc53d8ffc4e9b4c93b8aab9c79c26e50b8bf5f8,9b7d82d7a93b15231c25ca68f1d1ef9374fa8b851887d6ec67fd7ff60e042403,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
stencil3d_gemini-3-pro-preview_mpi_r4,stencil3d,gemini-3-pro-preview,mpi,4,8,4145.0,e27495ab537b9d4b34ba01cf8977d75cfa416ab5,583d76e71ed93393a68825a7b6596e47aa76a7d478e4827e275c3a8c0c82274f,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing,true
stencil3d_gemini-3-pro-preview_mpi_r5,stencil3d,gemini-3-pro-preview,mpi,5,8,4040.0,26f5b9b7dadeede69fec44b526f967d99244549e,9b1439bd89892ee68f55816de2c10df8003d7e0625a172fb2dbc3b0f735b4957,invalid,high,missing_start_synchronization;missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
stencil3d_gpt-4.1_mpi_r4,stencil3d,gpt-4.1,mpi,4,7,7588.0,204bdc159937ac3d61bb02c363bb0d37ee87abeb,7af26464d2050cf65a6ce7f0b9d4ceac3c9545901cba4422d7c082e80c8aef59,invalid,high,missing_rank_aggregation;rank_local_timing;reported_value_mismatch,true
stencil3d_gpt-5-mini_mpi_r4,stencil3d,gpt-5-mini,mpi,4,8,4448.595,ccfd46cfda38dd95cd7eb5919fa4c1b22aabc0d2,3286308f3aa1d701a4aed57b21937ecda5cdb5f8c555da07215124b7dc58b561,valid,high,none,false
stencil3d_gpt-5.2-codex_hybrid_r1,stencil3d,gpt-5.2-codex,hybrid,1,6,7081.312,4f565acb40db05c3dccda7c2c44a4321c3e447c9,36c716192e630e4e247797c6fe4faa310c53981bc88f23366764ae7bd043039a,valid,high,none,false
stencil3d_gpt-5.2-codex_hybrid_r2,stencil3d,gpt-5.2-codex,hybrid,2,6,7071.175,d8f6935a9c230dbcf4c77da2e1d16342ced3dff2,2437bf73623efdef1a131d9f15579f485ec21b709fb391e6a046f4474e772f39,valid,high,none,false
stencil3d_gpt-5.2-codex_hybrid_r3,stencil3d,gpt-5.2-codex,hybrid,3,8,4755.772,09904637b671bb7bb4adfc1b6e6de24369dd8e10,058c9ad75cd4f815eb21ada1e55757a5178ea5c2b0a19a62973308ebbaca41c3,valid,high,none,false
stencil3d_gpt-5.2-codex_hybrid_r4,stencil3d,gpt-5.2-codex,hybrid,4,6,7068.337,d691450aca0aaa43d8207bd00fb3ee5d2fba6010,b68badc77c95ccc57fe4de4a96830980289d2c489bc059cb144908a3f8fd1494,valid,high,none,false
stencil3d_gpt-5.2-codex_hybrid_r5,stencil3d,gpt-5.2-codex,hybrid,5,9,3644.0,8d39d18b600eb534bbc4f4b1676f25bed7872026,7b7c82fd8df966f62f598e553b7b189a40404200b94a96c1b18a17fcb137bc4a,valid,high,none,false
stencil3d_gpt-5.2-codex_mpi_r1,stencil3d,gpt-5.2-codex,mpi,1,8,4510.0,d300bdba918b08c884691f1cd5eac7c87c650d89,879859604d2f057ead6084102db3a38dc64044cf3c47bea0ba681206583149f6,valid,high,none,false
stencil3d_gpt-5.2-codex_mpi_r2,stencil3d,gpt-5.2-codex,mpi,2,8,3944.0,265ad6a0ce6487df3cafdafd7ab4d0b02ec4a8f9,92458d8cf677d671e31d1d17df514de2aa9a84920a3a8327ecb66684cc59b300,valid,high,none,false
stencil3d_gpt-5.2-codex_mpi_r3,stencil3d,gpt-5.2-codex,mpi,3,8,3625.0,42e36e9e5982d70e0db4b0b0700dfc2a18c3d7ab,0d2dc5df7c77260ed08bdc3b246a8fe31236c0e3b9c68b4c4fcceb59c4f6684e,valid,high,none,false
stencil3d_gpt-5.2-codex_mpi_r4,stencil3d,gpt-5.2-codex,mpi,4,8,4434.0,40b67844bf28d9a369072b6e18359eadae12d414,fc6021e8732a4b9c6f71ec6d39809e1b16315cb1c98e529532b397260e0d5eb2,valid,high,none,false
stencil3d_gpt-5.2-codex_mpi_r5,stencil3d,gpt-5.2-codex,mpi,5,8,3631.028,cb02d6c2f04d1ffab0ffa506b7f0765ebac29b96,960b934e83a634cc5c1dc985b973ab572cb9cc4d2ce7ed4f3a2f08a2c42087eb,valid,high,none,false
stencil3d_gpt-5.2_hybrid_r1,stencil3d,gpt-5.2,hybrid,1,9,3108.0,95f5a209c4759256e92eeec9456c6a643803bb4b,b6a8adee5a15b87ce28d193eb6048bb62ca89d406ffa86ffa5052f0b5f7bf0e7,valid,high,none,false
stencil3d_gpt-5.2_hybrid_r2,stencil3d,gpt-5.2,hybrid,2,9,3092.0,eeb98b4be564c07b083028e4f18e55895f7d4ec5,59deb70426be4967bd6e66214186e9f9804a05311eb886d3edfaa0e506650c1f,valid,high,none,false
stencil3d_gpt-5.2_hybrid_r3,stencil3d,gpt-5.2,hybrid,3,8,4157.9,90ff26402b154ff82ed7d7d517e244e580cb7f80,2cc90d2fb2d3a85c85f08ec1bb461781b6b6880adeae9eb653f93f52c048d00c,valid,high,none,false
stencil3d_gpt-5.2_hybrid_r4,stencil3d,gpt-5.2,hybrid,4,10,2873.0,68965822d00c61969ae7e89f1d1711e32aa1f11d,b8aa2ed4f6381a0d18e33383291da548d0120914133a8db17adeef8c7a42b49b,valid,high,none,false
stencil3d_gpt-5.2_hybrid_r5,stencil3d,gpt-5.2,hybrid,5,7,5503.0,9110502a69d094b0d73b7af3b48b74a65b313e60,bcaa6d6e50bfd1f3c79fe79541ae440e1257639373c5e251d10a133a277ea8aa,invalid,high,missing_device_synchronization;incomplete_timed_region,true
stencil3d_gpt-5.2_mpi_r1,stencil3d,gpt-5.2,mpi,1,8,3609.0,b4171152f95fe2476def142924d8f6491693aafa,108987908c98c7d3ab9fcedb2387fd725583bf6cdb3fc76cfe390f28740c5499,valid,high,none,false
stencil3d_gpt-5.2_mpi_r2,stencil3d,gpt-5.2,mpi,2,8,3977.0,adc06482f146e20aaeb3fc565cd33e7bcdc7b8a5,ad5e09b3ba28a7153440d97542cbb679b357b8deb6e7e761bff5bca9ecb2aeac,valid,high,none,false
stencil3d_gpt-5.2_mpi_r3,stencil3d,gpt-5.2,mpi,3,8,3582.0,a6c90fc2f20c57522ba8d76962446e6c6c6079f9,164ddeac685cae8a1c9e7379baa6ad4bf3cca6060be13a10c691591b7bc94256,valid,high,none,false
stencil3d_gpt-5.2_mpi_r4,stencil3d,gpt-5.2,mpi,4,9,1535.0,626a4def4b3e2023e2b8df74a049f65a1d892f88,97044c0653f2f479c65df14fc1d1b287bef7a1c567129f16e906372c6c12473d,invalid,high,reported_value_mismatch,true
stencil3d_gpt-5.2_mpi_r5,stencil3d,gpt-5.2,mpi,5,8,3631.0,8f93fa2d60322422f4964f3196261f50ddd68d62,71b1e69a25a71007ab76cdc6d8632c0fce1192091bce2fcda985762b139ded8e,valid,high,none,false
stencil3d_gpt-5.6-luna-low_mpi_r1,stencil3d,gpt-5.6-luna-low,mpi,1,7,5653.0,15f6cf7957f30d35f3189ad4ddd916b92afb5b40,1202373e14d3b39d28859aec38d65de05847419d139cc9fc5ae60ea8e457826f,valid,high,none,false
stencil3d_gpt-5.6-luna-low_mpi_r2,stencil3d,gpt-5.6-luna-low,mpi,2,8,4298.0,3314b7c7b002900e2db3bc88cabea02151de5257,fcb9eda8aa9d8197340763df1223ac4b938714e735b067d46bb83505838bb60b,valid,high,none,false
stencil3d_gpt-5.6-luna-low_mpi_r4,stencil3d,gpt-5.6-luna-low,mpi,4,7,5792.0,a5655dfc24194bd6079b514024d7135dcabc6f69,0c21ef1c727d1c8484bfaa69920187648ae131b68c1840a7de731a43e64531d2,valid,high,none,false
stencil3d_gpt-5.6-luna-medium_hybrid_r1,stencil3d,gpt-5.6-luna-medium,hybrid,1,7,6292.145,f46801823b40c9f6ebcc212321fa10095c3e8426,ec5113616a41bf3ced6589fc3548b3f353ff2124409d55fce3d41aeca5365503,valid,high,none,false
stencil3d_gpt-5.6-luna-medium_hybrid_r2,stencil3d,gpt-5.6-luna-medium,hybrid,2,6,7151.339,d8051d8f0148026cf6cef8a74acbeae8dedb59af,241da00c75dd4a189d36a42a48a772d1efbebacc88561c4e00d84dc7cc057d06,valid,high,none,false
stencil3d_gpt-5.6-luna-medium_hybrid_r3,stencil3d,gpt-5.6-luna-medium,hybrid,3,7,5198.0,25a5e7bff8120f5242ee3825d150f26fb139b780,19742795a580831a2509d6bceffd2866e27046b268fcd888231066ddb53c8336,valid,high,none,false
